title,detail_url,org,price,delivery,scenarios,tags,cert_img
仙桃市城市数字公共基础设施建设项目,,仙桃市政务服务和大数据管理局,,,,['展示推荐'],
大冶市数字档案馆建设项目,,大冶市档案馆,,,,['展示推荐'],
赤壁成品油综合监管云平台项目,,中国移动通信集团湖北有限公司咸宁分公司,,,,['展示推荐'],
数公基平台数据要素X城市部件监控及维护,,荆门智城数据服务有限公司,,,,['展示推荐'],
基于 AI 技术的高精度摄像模组外观检测系统的研发,,湖北三赢兴光电科技股份有限公司,,,,['展示推荐'],
能碳数字化综合智慧平台支撑绿色低碳转型发展,,湖北零碳能源科技有限公司,,,,['展示推荐'],
融合气象农业大数据，助力农业防灾减灾能力提升,,湖北省气候中心,,,,['展示推荐'],
楚珍数藏·智游孝乡 ——古籍数字资产与文旅数据融合应用平台,,湖北省捌零壹网络空间安全科技研究院,,,,['展示推荐'],
京山市一网统管建设,,荆门软通智慧科技有限公司,,,,['展示推荐'],
基于数据要素的车辆租赁,,罗田县丰源资产经营有限公司,,,,['展示推荐'],
“互联网+监管”平台,,黄冈市政务服务中心,,,,['展示推荐'],
孝感市惠民惠企政策服务平台,,江苏风云科技服务有限公司,,,,['展示推荐'],
咸宁市公共数据授权运营平台项目,,中移系统集成有限公司,,,,['展示推荐'],
未来社区：以小切口撬动大智慧,,中移系统集成有限公司,,,,['展示推荐'],
孝感市工业经济数据分析平台,,孝感市大数据中心,,,,['展示推荐'],
数据赋能保障性租赁住房精准供给与管理,,罗田县丰源资产经营有限公司,,,,['展示推荐'],
数据赋能城市数智化治理,,孝感市大数据中心,,,,['展示推荐'],
城乡公交客运服务一体化调度管理平台,,湖北中安星科技有限公司,,,,['展示推荐'],
咸宁120院前急救指挥调度系统,,中国电信股份有限公司咸宁分公司,,,,['展示推荐'],
赤壁市基层社会治理平台“有呼壁应”小程序,,赤壁市政务服务和大数据管理局,,,,['展示推荐'],
基于马斯洛需求层次理论探讨智能微表情的发生机制,,湖北省天空智能科技有限责任公司,,,,['展示推荐'],
咸宁市消防救援支队指挥调度系统升级改造项目,,中国电信股份有限公司咸宁分公司,,,,['展示推荐'],
黄石市城市智慧停车管理平台项目,,联通（湖北）产业互联网有限公司,,,,['展示推荐'],
采用现代信息技术 打造酒文旅轻应用,,湖北省天杉酒业有限责任公司,,,,['展示推荐'],
通城县智慧城管建设工程项目,,中国电信股份有限公司咸宁分公司,,,,['展示推荐'],
孝感市智慧城市运行一体化管控与服务创新平台,,孝感市大数据中心,,,,['展示推荐'],
创业担保贷款线上服务平台,,中国联合网络通信有限公司咸宁市分公司,,,,['展示推荐'],
咸宁市公共卫生重大疫情信息平台项目,,中国电信股份有限公司咸宁分公司,,,,['展示推荐'],
商品防伪溯源管理系统,,湖北创享信息技术有限公司,,,,['展示推荐'],
随州市供应链金融服务平台,,随州市金融控股（集团）有限公司,,,,['展示推荐'],
咸宁市“停车场数据中台”项目,,湖北省灵醒云科技有限公司,,,,['展示推荐'],
大冶市企业一体化服务平台项目,,武汉锐杰科技发展有限公司,,,,['展示推荐'],
监理行业大数据智能化应用管理系统 —— 星智汇的构建与智能服务升级,,星极(武汉)科技有限公司,,,,['展示推荐'],
丹江口市文物监管平台,,丹江口市博物馆,,,,['展示推荐'],
国有资产智能盘点与动态监测,,罗田县丰源资产经营有限公司,,,,['展示推荐'],
基于湖北交投电子采购平台系统，提供采购全场景智能项目决策依据,,湖北华通工程咨询有限公司,,,,['展示推荐'],
统一预约便民服务平台,,黄冈数产建设有限公司,,,,['展示推荐'],
密斋康养管,,罗田县丰源资产经营有限公司,,,,['展示推荐'],
基于数据驱动的绿色公路碳核算系统集成解决方案,,湖北经济学院,,,,['展示推荐'],
独输一智——智能化输液控制系统,,湖北医药学院,,,,['展示推荐'],
荆楚智治·通山范式——“五个一”政法综治数智中枢,,中国移动通信集团湖北有限公司咸宁分公司,,,,['展示推荐'],
医疗健康数据助力保险核保项目,,荆门市智慧城市建设运营有限公司,,,,['展示推荐'],
城市治理案例之数据赋能全域指挥调度平台的创新路径,,浪潮智慧城市科技有限公司,,,,['展示推荐'],
基于电力物资(设备)供应驱动全产业运营,,湖北华中电力科技开发有限责任公司,,,,['展示推荐'],
流量计大数据与数字化分析,,国家石油天然气管网集团有限公司西气东输分公司,,,,['展示推荐'],
黄州云政务APP,,中科永为(武汉)科技有限公司黄州分公司,,,,['展示推荐'],
人工智能赋能无人机在供电行业实现自动巡检,,黄石数产人工智能科技有限公司,,,,['展示推荐'],
五情监测数据要素及应用,,荆州职业技术学院,,,,['展示推荐'],
厨房燃烧净化烹饪系统的应用,,湖北桉邦科技发展有限公司,,,,['展示推荐'],
智慧团风公共安全视频监控建设项目,,中国电信股份有限公司团风分公司,,,,['展示推荐'],
黄冈市一体化政务大数据平台,,黄冈市数据中心,,,,['展示推荐'],
“数智恐龙园”文旅创新项目,,卓谨信息科技（常州）有限公司,,,,['展示推荐'],
十堰城区智慧渣土监管服务平台,,十堰日报传媒集团有限公司,,,,['展示推荐'],
醉媒十堰 —— 十堰乡村文旅资源数字化运营赋能计划,,湖北汽车工业学院,,,,['展示推荐'],
基于密态计算技术搭建医疗保障行业可信数据空间,,浙江蚂蚁密算科技有限公司,,,,['展示推荐'],
成品油管理云平台创新监管新手段,,中移系统集成有限公司,,,,['展示推荐'],
智慧水务5G+ 筑牢农村饮水防线,,中移系统集成有限公司,,,,['展示推荐'],
未来视界：5G寄递物流智能监控矩阵,,中移系统集成有限公司,,,,['展示推荐'],
建筑质量隐患识别大模型赋能高质量建造,,中建三局信息科技有限公司,,,,['展示推荐'],
智慧停车,,罗田县丰源资产经营有限公司,,,,['展示推荐'],
黄冈市智慧金融服务平台,,黄冈数产建设有限公司,,,,['展示推荐'],
咸宁市金融供应链平台,,联通（湖北）产业互联网有限公司,,,,['展示推荐'],
肥比寻常——小分子硅钛耕壤提质引领者,,星启塔农业科技（恩施州）有限公司,,,,['展示推荐'],
5G智慧能耗监管 助力厂区双碳提升,,中移系统集成有限公司,,,,['展示推荐'],
5G赋能智慧园区 深挖数据价值 构筑安全生产管控新体系,,中移系统集成有限公司,,,,['展示推荐'],
湖北省联社“科技型企业知识价值信用贷”创新方案,,湖北省农村信用社联合社,,,,['展示推荐'],
5G+智慧旅游,,联通（湖北）产业互联网有限公司,,,,['展示推荐'],
AI大数据保险反欺诈项目,,中国平安财产保险股份有限公司湖北分公司,,,,['展示推荐'],
采茶烹茗-武当山茶非遗制茶工艺体验VR,,湖北堰龙马动漫科技股份有限公司,,,,['展示推荐'],
十堰市丹江口库区水质智慧监管体系建设项目,,联通（湖北）产业互联网有限公司,,,,['展示推荐'],
十堰市快递物流产业园智慧园区管理系统建设项目,,联通（湖北）产业互联网有限公司,,,,['展示推荐'],
孝南区公务用车监管平台,,联通（湖北）产业互联网有限公司,,,,['展示推荐'],
医院医用耗材UDI全链条追溯管理系统,,襄阳市第一人民医院（襄阳市肿瘤医院）,,,,['展示推荐'],
数字化运营管理系统,,中国重汽集团湖北华威专用汽车有限公司,,,,['展示推荐'],
汉南区测绘地理信息数据一张图系统,,武汉市汉南区勘察测量队,,,,['展示推荐'],
房县教育技术装备保障中心云桌面建设项目,,中国电信股份有限公司房县分公司,,,,['展示推荐'],
以环责险模式为落地场景的生态环境公共数据流通创新案例,,荆门市智慧城市建设运营有限公司,,,,['展示推荐'],
双跨工业互联网平台,,国投融合（黄石）科技有限公司,,,,['展示推荐'],
文生文,,武汉恒润科技信息有限公司,,,,['展示推荐'],
联达医共体智能监护系统：人工智能赋能的多参数无线监测与数据共享平台,,武汉瑞铭斯科技有限公司,,,,['展示推荐'],
通山智慧派出所一键报警项目,,中国电信股份有限公司通山分公司,,,,['展示推荐'],
基于垂直模型的城市交通管理与环境维护具身智能机器人关键技术,,湖北三丰小松物流技术有限公司,,,,['展示推荐'],
南漳县供销天鲜配县域生鲜集采共配生态平台,,南漳县楚创融媒体有限公司,,,,['展示推荐'],
十堰市郧阳区龙泉流域综合治理项目,,联通（湖北）产业互联网有限公司,,,,['展示推荐'],
智膳云链-大模型赋能的数字食堂智慧监管先锋,,中国移动通信集团湖北有限公司孝感分公司,,,,['展示推荐'],
智慧物流,,湖北数智城市建设运营有限公司,,,,['展示推荐'],
阳新县城区市政设施智慧化升级利用建设项目,,阳新县城市管理执法局,,,,['展示推荐'],
数字商贸,,湖北数智城市建设运营有限公司,,,,['展示推荐'],
银杏商贸消费数据服务方案,,中移系统集成有限公司,,,,['展示推荐'],
亚洲医疗集团云平台信息化项目,,联通（湖北）产业互联网有限公司,,,,['展示推荐'],
智慧文化旅游,,湖北数智城市建设运营有限公司,,,,['展示推荐'],
阳新经济开发区滨江工业园（医药化工园区）安全风险智能化管控平台,,阳新县富池镇人民政府,,,,['展示推荐'],
汉川市“无感智办”平台数据开发利用典型案列,,武汉锐杰科技发展有限公司,,,,['展示推荐'],
智慧农业,,湖北数智城市建设运营有限公司,,,,['展示推荐'],
AI赋能数据要素流通，构建产业链协同智慧中枢平台,,湖北经济学院,,,,['展示推荐'],
信息×信用“双轮驱动” 金融服务实体“提质增效”,,黄石市诚惠金融信息服务有限公司,,,,['展示推荐'],
圣水湖文旅・大模型数创运营平台,,湖北圣水湖旅游发展集团股份有限公司,,,,['展示推荐'],
垃圾分类教育及资源循环,,湖北经济学院,,,,['展示推荐'],
智慧环境保护,,湖北数智城市建设运营有限公司,,,,['展示推荐'],
智慧数字金融,,湖北数智城市建设运营有限公司,,,,['展示推荐'],
智慧医疗,,湖北数智城市建设运营有限公司,,,,['展示推荐'],
水下均州,,湖北堰龙马动漫科技股份有限公司,,,,['展示推荐'],
5G 催生清洁能源数据金矿，无人巡检打造智能运维新范式,,中移系统集成有限公司,,,,['展示推荐'],
AI智能生管,,湖北文仲信息技术有限公司,,,,['展示推荐'],
VR龙头香,,湖北堰龙马动漫科技股份有限公司,,,,['展示推荐'],
智慧城市运行一体化管控与服务创新平台,,中移系统集成有限公司,,,,['展示推荐'],
“天空地人”立体监测智慧农业平台,,武汉珈和科技有限公司,,,,['展示推荐'],
智慧工业经济运行监测平台,,联通（湖北）产业互联网有限公司,,,,['展示推荐'],
华旦机械“云链智造”——5G+仓储云平台引领的制造业数字化转型实践,,联通（湖北）产业互联网有限公司,,,,['展示推荐'],
用时序数据的AI技术落地工业智能,,武汉天启云数智能技术有限公司,,,,['展示推荐'],
翼耕未来——基于智能合约的无人机精准助农平台,,湖北经济学院,,,,['展示推荐'],
数据要素赋能咖啡企业韧性提升解决方案,,湖北经济学院,,,,['展示推荐'],
气象数据焕新随州“景区+研学”新体验,,随州市心愿开心农场有限公司,,,,['展示推荐'],
ERP平台数据赋能生产,,湖北凯力专用汽车有限公司,,,,['展示推荐'],
基于治安数据要素赋能的基础管控应用平台,,武汉众智数字技术有限公司,,,,['展示推荐'],
黄石市金融信息服务平台供应链金融模块项目（一期）,,联通（湖北）产业互联网有限公司,,,,['展示推荐'],
利川市矿山三维综合监管平台,,湖北省地质局第二地质大队,,,,['展示推荐'],
随州市城市运行管理服务平台建设项目,,联通（湖北）产业互联网有限公司,,,,['展示推荐'],
大冶市民情通统一诉求处办平台,,大冶政务服务与大数据管理局,,,,['展示推荐'],
数据要素驱动的云资源智管平台,,湖北中网科技有限公司,,,,['展示推荐'],
宜城市人民医院数智化病理中心建设项目,,宜城市人民医院,,,,['展示推荐'],
东设元数工业互联网平台,,中国移动通信集团湖北有限公司十堰分公司,,,,['展示推荐'],
碳途绿程——聚焦节能减排，共创绿色校园,,湖北经济学院,,,,['展示推荐'],
电信与数字金融应用解决方案,,湖北消费金融股份有限公司,,,,['展示推荐'],
企点创AI人工智能服务平台,,湖北企点创网络科技有限公司,,,,['展示推荐'],
页岩气藏数据集建设与数据挖掘,,湖北紫东页岩气科技有限公司,,,,['展示推荐'],
基于 CT 与 AI 融合多模态数据的慢性鼻窦炎精准诊疗平台的构建,,华中科技大学同济医学院附属同济医院,,,,['展示推荐'],
随州市区域医疗数字一体化平台项目,,随州聚鑫大数据运营有限公司,,,,['展示推荐'],
智慧园区建设,,程力汽车集团股份有限公司,,,,['展示推荐'],
数据赋能防返贫监测 守牢不发生规模性返贫底线,,宜昌市农业农村信息中心,,,,['展示推荐'],
“知途”AI旅行编剧——个性化剧本杀式文旅路线生成器,,黄冈师范学院,,,,['展示推荐'],
三国赤壁古战场景区信息化提升项目,,中国移动通信集团湖北有限公司咸宁分公司,,,,['展示推荐'],
随州市智慧燃气监管平台项目,,联通（湖北）产业互联网有限公司,,,,['展示推荐'],
湖北省畜牧兽医数据要素赋能金融创新项目,,湖北省农业事业发展中心,,,,['展示推荐'],
荆门智慧城市：“一部手机游荆门”智慧文旅综合服务平台,,中移系统集成有限公司,,,,['展示推荐'],
全过程人民民主数智平台,,点亮数智（湖北）科技有限公司,,,,['展示推荐'],
孝感市成品油综合监管云平台,,北京神州龙芯科技有限公司,,,,['展示推荐'],
十堰科技研学体验中心,,十堰大数据运营有限公司,,,,['展示推荐'],
无人机边缘云盒——配网智能巡检新技术应用项目,,国网浙江省电力有限公司杭州市临平区供电公司,,,,['展示推荐'],
擎动县域健康升级，构筑百万人口数据驱动新动脉,,中移系统集成有限公司,,,,['展示推荐'],
公路隧道一体化智慧管控平台,,陕西瑞亚智能技术有限公司,,,,['展示推荐'],
阳新县智慧停车管理运营项目,,阳新县城市管理执法局,,,,['展示推荐'],
宫颈细胞多模态大数据AI辅助诊断平台,,武汉兰丁云医学检验实验室有限公司,,,,['展示推荐'],
政务知识管理与应用平台,,湖北金山云数字技术有限公司,,,,['展示推荐'],
数据要素驱动中小流域防汛应急多跨协同作战,,武汉中地云申科技有限公司,,,,['展示推荐'],
出版行业垂直大模型AIGC数据集生态平台,,武汉理工数字传播工程有限公司,,,,['展示推荐'],
成品油综合监管平台,,仙桃市政务服务和大数据管理局,,,,['展示推荐'],
多语高质量数据集助力多语言教育教学,,传神语联网网络科技股份有限公司,,,,['展示推荐'],
新型大容量跨时空热化学储能供热技术的应用,,西安热工研究院有限公司,,,,['展示推荐'],
新能源汽车充换电服务订单交易信息,,孝感市长兴投资有限公司,,,,['展示推荐'],
三国赤壁古战场景区信息化提升项目,,赤壁三国古战场管理有限公司,,,,['展示推荐'],
智能监测平台融合多源数据 赋能城市舆情精准治理,,湖北经济学院,,,,['展示推荐'],
智慧派出所,,中国电信股份有限公司鹤峰分公司,,,,['展示推荐'],
来凤县数字乡村平台,,来凤县政务服务和大数据管理局,,,,['展示推荐'],
众生云智能服务平台,,众创网（武汉）科技有限公司,,,,['展示推荐'],
咸丰智慧文旅数字化集成及营销推广中台项目,,奔昂科技有限公司,,,,['展示推荐'],
东西湖区平安指数系统研发项目,,联通（湖北）产业互联网有限公司,,,,['展示推荐'],
巴东县医疗电子票据管理平台,,中国电信股份有限公司巴东分公司,,,,['展示推荐'],
AI视觉检测系统,,湖北汉工数实物联科技有限公司,,,,['展示推荐'],
数字文旅—玉皇山红色旅游景区推介,,湖北愚公农业旅游文化发展有限公司,,,,['展示推荐'],
城市治理案例之全域数据解码基层治理服务平台,,嘉鱼县政务服务和大数据管理局(嘉鱼县公共资源交易监督管理局),,,,['展示推荐'],
湖北航鹏化学动力数字孪生智慧工厂项目,,中移(上海)信息通信科技有限公司,,,,['展示推荐'],
随州市三医协同数智便民平台,,随州市医疗保障局,,,,['展示推荐'],
黄陂区市政道路路内停车泊位有偿使用项目,,联通（湖北）产业互联网有限公司,,,,['展示推荐'],
“绿水青山就是金山银山”-湖北七姊妹山国家级自然保护区5G科研监测系统建设项目,,联通（湖北）产业互联网有限公司,,,,['展示推荐'],
武汉XX公安局5G单警音视频执法记录仪采购及无感盘查平台建设项目,,联通（湖北）产业互联网有限公司,,,,['展示推荐'],
潜江市云综窗,,国泰新点软件股份有限公司,,,,['展示推荐'],
十堰掌上旅游地图,,十堰日报传媒集团有限公司,,,,['展示推荐'],
重返乡土 城乡共育幸福力乡村文旅体验项目,,十堰臻尊电子商务有限责任公司,,,,['展示推荐'],
"数据赋能随县智慧矿山，蹚出""数领随县之路""",,随州市大数据中心,,,,['展示推荐'],
实施新业态创新发展,,湖北同商严选食品科技有限公司,,,,['展示推荐'],
农业数据要素应用创新平台,,湖北番茄公社数字农场有限公司,,,,['展示推荐'],
AI数据平台助力大数据智能化与国产化实践,,武汉达梦数据技术有限公司,,,,['展示推荐'],
政企联动的数字化住房供应链平台,,黄石市东楚优房供应链有限公司,,,,['展示推荐'],
大冶市智慧农房全过程数字化平台,,大冶市农业农村局,,,,['展示推荐'],
宜昌城市大脑城区气象监测系统(坨子雨)信息化建设项目,,武汉华信联创技术工程有限公司,,,,['展示推荐'],
鹤境数生——黄鹤楼智慧文旅全场景创新引擎,,联通（湖北）产业互联网有限公司,,,,['展示推荐'],
恩施州数字乡村平台服务,,联通（湖北）产业互联网有限公司,,,,['展示推荐'],
ERP系统,,恩施安贝森科技服务股份有限公司,,,,['展示推荐'],
“供能卫士”—数智化园区综合供能能效诊断系统,,国网浙江省电力有限公司杭州市临平区供电公司,,,,['展示推荐'],
仙桃市公共服务管理中心（智慧大厅) 建设项目,,仙桃市政务服务和大数据管理局,,,,['展示推荐'],
大冶市智慧交通建设项目,,大冶市交通运输综合执法执法大队,,,,['展示推荐'],
仙桃市“i仙桃”系列APP项目,,仙桃市政务服务和大数据管理局,,,,['展示推荐'],
十堰市张湾区新型智慧城市低空经济配套基础设施建设项目,,中国铁塔股份有限公司十堰市分公司,,,,['展示推荐'],
猕链万数：智慧农业新引擎—以猕猴桃为钥，解锁数据要素驱动的智慧农业无限可能,,湖北省农业科学院果树茶叶研究所,,,,['展示推荐'],
智慧农业助力丘陵 水稻全产业链 高质量发展,,浠水县长福农业产业化综合服务有限公司,,,,['展示推荐'],
医院信息化建设促进医院高质量发展,,湖北省钟祥市人民医院,,,,['展示推荐'],
”数治乡云“乡村治理动态监测与决策优化平台,,湖北民族大学,,,,['展示推荐'],
武汉规划专属大模型 WPDIGPT 的开发与应用,,武汉市规划研究院（武汉市交通发展战略研究院）,,,,['展示推荐'],
奔县之旅，文物为媒——文化遗产助力竹溪县域旅游,,汉江师范学院,,,,['展示推荐'],
数基赋能·智汇乡兴:安陆市数字乡村与数公基平台的“数据基因重组”实践,,安陆市数化运行保障中心,,,,['展示推荐'],
丹江口市化工园区安全风险智能化管控平台,,南京工大环境科技有限公司,,,,['展示推荐'],
赤壁市智慧医疗建设项目,,中国联合网络通信有限公司咸宁市分公司,,,,['展示推荐'],
建始县2021年高标准农田建设物联网建设项目,,建始县农业综合开发服务中心,,,,['展示推荐'],
武当茸耀：非遗鹿产品数字化传承与共享平台,,茸耀（湖北）健康科技有限公司,,,,['展示推荐'],
基于高质量数据集群的的建筑业动态知识中枢,,湖北升思科技股份有限公司,,,,['展示推荐'],
数智健康医疗共享服务平台,,宜昌市百姓健康医疗大数据科技有限公司,,,,['展示推荐'],
浠水县新型基础设施及智慧能源大脑建设项目,,湖北数途网络科技有限公司,,,,['展示推荐'],
多源信息驱动的气象风险预警赋能长江内河水上交通安全,,湖北省气象台（长江流域气象台）,,,,['展示推荐'],
解语睿联,,湖北工程学院,,,,['展示推荐'],
磁湖智枢-黄石智慧交通中枢系统,,湖北东楚通科技有限公司,,,,['展示推荐'],
电力工程数字孪生安全管控平台,,湖北科尔斯电力有限公司,,,,['展示推荐'],
襄阳医疗健康一体化大数据平台,,东软集团（襄阳）有限公司,,,,['展示推荐'],
加快布局共享经济，推动专用车高端化发展,,宝路汽车产业（十堰）有限公司,,,,['展示推荐'],
恩施州劳动就业金融服务平台,,联通（湖北）产业互联网有限公司,,,,['展示推荐'],
激活数据要素潜能 推动中行湖北分行科技金融行稳致远,,联通（湖北）产业互联网有限公司,,,,['展示推荐'],
恩施电力气象精细化预报系统,,恩施土家族苗族自治州气象局,,,,['展示推荐'],
程力集团资产数字化系统项目,,联通（湖北）产业互联网有限公司,,,,['展示推荐'],
数智气象赋能 筑牢鄂州电网安全防线,,鄂州市气象局,,,,['展示推荐'],
郧西县河夹绿色低碳数字化新型园区科普教育基地智慧运营管理一体化平台,,郧西县鑫源工业投资开发有限公司,,,,['展示推荐'],
猇亭城市运营停车行为分析数据集,,宜昌市金城市运营管理有限公司,,,,['展示推荐'],
构建全链条智慧烟叶气象服务，赋能乡村振兴“金叶子”,,十堰市气象服务中心,,,,['展示推荐'],
气象数据助力蕲艾生产提质增效,,蕲春县气象局,,,,['展示推荐'],
平安校园,,孝感市城市运行管理中心,,,,['展示推荐'],
武昌区刑事犯罪数字地图,,湖北中科网络科技股份有限公司,,,,['展示推荐'],
共筑“人工智能+交通”产教融合基地，开创行业数据价值挖掘新范式,,湖北交通职业技术学院,,,,['展示推荐'],
数考通 —— 智能数字化考试生态平台,,湖北工程学院,,,,['展示推荐'],
大冶市数字住建项目,,大冶市住房和城乡建设局,,,,['展示推荐'],
广仁药业药品赋码追溯管控,,湖北广仁药业有限公司,,,,['展示推荐'],
AI网格员基层治理公共服务平台,,湖北江汉明珠新媒体有限公司,,,,['展示推荐'],
长江新区智能制造产业园安全生产监管平台,,联通（湖北）产业互联网有限公司,,,,['展示推荐'],
郧阳区消落地智慧监管平台,,湖北省广播电视信息网络股份有限公司郧阳支公司,,,,['展示推荐'],
天然气流量计智能配管数据应用助力天然气计量全链条数智化,,国家石油天然气管网集团有限公司西气东输分公司,,,,['展示推荐'],
随州市一体化数字住建平台,,随州市住房和城市更新信息中心,,,,['展示推荐'],
武汉智慧气象服务系统,,武汉市公共气象服务中心,,,,['展示推荐'],
气象保障，助力电网冬季冰害防御,,中国气象局武汉暴雨研究所,,,,['展示推荐'],
多源数据驱动 打造城市积涝气象服务样板,,荆州市气象局,,,,['展示推荐'],
数智气象护航计划：园区工程气象参数服务与创新,,湖北省气象服务中心,,,,['展示推荐'],
“协和·明星”超声AI大数据平台,,华中科技大学同济医学院附属协和医院,,,,['展示推荐'],
武汉华工赛百数据系统有限公司,,武汉华工赛百数据系统有限公司,,,,['展示推荐'],
“AI育种”智能体驱动的产业链数据共享平台,,武汉耘阵科技有限责任公司,,,,['展示推荐'],
"数链长江·气象智枢——基于数据要素的""气象×""多场景赋能与数商生态构建",,湖北省气象信息与技术保障中心（湖北省气象档案馆、新一代天气雷达技术支持武汉分中心）,,,,['展示推荐'],
基于国产BIM的数字营建一体化平台,,中信建筑设计研究总院有限公司,,,,['展示推荐'],
湖北省大气污染精准溯源与应对“一张图”平台应用及示范,,湖北省生态环境科学研究院,,,,['展示推荐'],
“电-碳-金融”三链数据创新服务体系,,国网湖北省电力有限公司经济技术研究院,,,,['展示推荐'],
基于数据驱动的能源数字化管理系统,,格创东智（深圳）科技有限公司,,,,['展示推荐'],
数智赋能安全生产——湖北省风险隐患监测预警体系,,湖北省应急救援中心(湖北省危险化学品登记中心、湖北省应急管理厅信息中心）,,,,['展示推荐'],
新疆能化网产融数字化平台建设,,第十一师发展改革综合服务中心,,,,['展示推荐'],
一体化算力网协同项目建设,,哈密市数字化发展局,,,,['展示推荐'],
数字化盐碱地治理,,平罗县发展和改革局,,,,['展示推荐'],
“生态云”助推林业治理现代化,,陕西省林业局,,,,['展示推荐'],
“数字敦煌”资源库平台建设,,敦煌研究院,,,,['展示推荐'],
企业信用代码核验服务模型,,湖北数据集团有限公司,,,,['展示推荐'],
省公路水运工程监理企业信用评价模型,,杭州数梦工场科技有限公司,,,,['展示推荐'],
第一类医疗器械产品备案信息查询接口服务,,湖北数据集团有限公司,,,,['展示推荐'],
全省各地区卫生机构明细查询接口服务,,湖北数据集团有限公司,,,,['展示推荐'],
药品监督抽查不合格查询接口服务,,湖北数据集团有限公司,,,,['展示推荐'],
企业清税凭证查询接口服务,,湖北数据集团有限公司,,,,['展示推荐'],
知识产权侵权纠纷风险评估服务模型,,湖北数据集团有限公司,,,,['展示推荐'],
湖北省政府采购公告信息查询接口服务,,湖北数据集团有限公司,,,,['展示推荐'],
企业债最大兑付规模信息查询接口服务,,湖北数据集团有限公司,,,,['展示推荐'],
金融机构反洗钱可疑交易监测模型,,湖北数据集团有限公司,,,,['展示推荐'],
期货公司分类评价模型,,湖北数据集团有限公司,,,,['展示推荐'],
医保目录价格查询接口服务,,湖北数据集团有限公司,,,,['展示推荐'],
环保法规遵从性审查服务接口,,湖北数据集团有限公司,,,,['展示推荐'],
政府采购严重违法失信名单查询接口服务,,湖北数据集团有限公司,,,,['展示推荐'],
境内上市公司信息查询接口服务,,湖北数据集团有限公司,,,,['展示推荐'],
在线教育平台教学质量评价模型,,湖北数据集团有限公司,,,,['展示推荐'],
企业安全生产风险评估模型,,湖北数据集团有限公司,,,,['展示推荐'],
国内水路运输经营许可证接口查询服务,,杭州数梦工场科技有限公司,,,,['展示推荐'],
绿色物流发展指数模型,,杭州数梦工场科技有限公司,,,,['展示推荐'],
道路客运班线经营许可证接口查询服务,,杭州数梦工场科技有限公司,,,,['展示推荐'],
临时涉航建筑物许可准予行政许可决定书查询接口服务,,杭州数梦工场科技有限公司,,,,['展示推荐'],
物流景气指数模型,,杭州数梦工场科技有限公司,,,,['展示推荐'],
空气质量指数监测与预警系统,,杭州数梦工场科技有限公司,,,,['展示推荐'],
网约出租汽车经营许可证查询服务,,杭州数梦工场科技有限公司,,,,['展示推荐'],
全市常驻人口信息分析模型,,湖北数据集团有限公司,,,,['展示推荐'],
校外培训机构“白、灰、黑”名单接口查询服务,,湖北数据集团有限公司,,,,['展示推荐'],
智慧农业精准种植模型,,湖北数据集团有限公司,,,,['展示推荐'],
突发异常气象信息推送模型,,湖北数据集团有限公司,,,,['展示推荐'],
数字洱海监管服务平台建设,,大理白族自治州洱海管理局,,,,['展示推荐'],
围绕“东数西算”打造智算高地,,贵州省大数据发展管理局,,,,['展示推荐'],
四川云教：数字化教育新启航,,四川省教育信息化与大数据中心,,,,['展示推荐'],
“渝快办”政务服务一网通办,,重庆市人民政府办公厅,,,,['展示推荐'],
“剑网”行动强化网络版权保护,,国家版权局,,,,['展示推荐'],
企业税务信息详情查询接口,,湖北数据集团有限公司,,,,['展示推荐'],
查询发票详情接口,,湖北数据集团有限公司,,,,['展示推荐'],
企业税票授权链接获取接口,,湖北数据集团有限公司,,,,['展示推荐'],
企业近3年经营状况指标,,湖北数据集团有限公司,,,,['展示推荐'],
企业近2年经营状况指标,,湖北数据集团有限公司,,,,['展示推荐'],
企业近1年经营状况指标,,湖北数据集团有限公司,,,,['展示推荐'],
小微企业征信报告,,湖北数据集团有限公司,,,,['展示推荐'],
保险智能理赔服务,,湖北数据集团有限公司,,,,['展示推荐'],
就业推荐模型,,湖北数据集团有限公司,,,,['展示推荐'],
用工背调报告查询接口服务,,湖北数据集团有限公司,,,,['展示推荐'],
精准云网夯实大冶铁矿智能化,,中国移动通信集团湖北有限公司黄石分公司,,,,['展示推荐'],
建设天地一体“数公基”，“5G+北斗”赋能麻城新质生产力,,中国电信股份有限公司黄冈分公司,,,,['展示推荐'],
打造内陆开放“新沿海”，5G助力长江内河智慧港口迈上新台阶,,中国电信荆州分公司,,,,['展示推荐'],
5G+AI行为管理，重新定义注塑行业无尘车间卫生标准,,汉川杰安塑料科技有限公司,,,,['展示推荐'],
麻城首家5G全连接工厂，赋能机电行业数智化转型,,中国移动通信集团湖北有限公司黄冈分公司,,,,['展示推荐'],
让城市“更聪明”，从细分场景助力智慧城市建设,,中国移动通信集团湖北有限公司孝感分公司,,,,['展示推荐'],
远程操控、AI质检——食品工厂里的5G黑科技,,中国联合网络通信有限公司武汉市分公司,,,,['展示推荐'],
5G+车载终端，助力襄阳提升城市交通运营能力,,中国联合网络通信有限公司湖北省分公司,,,,['展示推荐'],
走进双5G智慧工厂，四大板块解决企业痛点问题,,武汉光迅科技股份有限公司,,,,['展示推荐'],
