applicationType,categoryLabels,categoryName,categoryNames,companyName,componentCode,componentId,componentName,createId,createTime,cycle,dataFrequency,dataProductClassification,description,downDate,downPerson,id,identificationStatus,keyword,logo,merchantId,saleType,serviceType,status,upPerson,updateId,updateTime
1,[],金融服务,"[""金融服务""]",苏州协同创新智能制造科技有限公司,JSPTZJ202506136304,1749803501058,工业数据智能分析与决策优化大模型 ,0,1749803384000,,8,99,随着人工智能技术的飞速发展，特别是在自然语言处理领域的突破性进展，利用先进的大规模语言模型（LLMs）来驱动行业智能化升级已成为不可逆转的趋势。本项目旨在整合Meta公司开发的Llama系列大模型的卓越能力，特别是Llama2-Chinese及其后续版本Llama3-Chinese，与工业及金融领域的垂直数据深度融合，构建一套高度定制化、高效率的解决方案。建设内容主要包括：①数据整合与预处理，搜集、清洗并整合工业与金融领域的专业数据集，确保数据质量与格式符合模型训练要求。②模型定制与优化，运用超参数优化、学习率调度、正则化技术等，针对特定任务对Llama模型进行深度定制和优化。③技术实施与集成，实施模型蒸馏、微调、迁移学习等技术，将优化后的模型无缝集成至客户现有的IT系统中。④指令与接口开发，设计用户友好型指令系统，开发API接口，便于用户与模型进行高效互动。（2）项目建设周期本项目分为7个阶段来建设：①场景调研和目标制定，②搜集业务与数据需求，③数据准备和预处理，④模型设计与开发，⑤模型部署与集成，⑥模型监控与持续改进，⑦模型融合。（3）技术创新点跨领域知识迁移：利用Llama模型的泛化能力，实现从通用语言理解到工业与金融领域专业知识的有效迁移。高效微调策略：开发针对特定任务的快速微调算法，大幅减少工业与金融领域定制模型所需的训练时间和数据量。指令调优与交互优化：创新指令解析机制，提升模型对复杂、模糊指令的理解与响应能力，增强用户体验。持续学习框架：构建模型的持续学习机制，允许模型在部署后继续学习新数据，保持性能的长期优化。（4）实施效果及产生效益①显著提升工作效率，在工业领域，通过产品设计自动化、故障诊断即时响应等，预计可提升工作效率20%以上；金融领域则通过自动化报告生成、风险评估提速，缩短决策周期30%以上。②成本节约与风险控制，优化能源管理、供应链流程，帮助企业减少运营成本15%以上；精准风险评估和信用评级降低不良贷款率下降18%以上，增强风控能力。③决策支持能力增强，提供基于大数据的市场趋势分析、个性化投资策略建议，助力企业与金融机构做出更加科学、精准的决策。④促进技术创新与人才发展，项目实施过程中，将联合西安交大培养一批掌握先进AI技术的复合型人才，推动企业内部技术创新氛围，提升行业竞争力。,,,1198,0,金融服务,,173760001935895,6,99,42,,0,1749804605000
1,[],科技创新,"[""科技创新""]",苏州市人工智能行业协会,JSPTZJ202506137271,1749803500648,AI转写一体机,0,1749803383000,,8,99,思必驰转写一体机是一款针对会议记录、演讲培训、对话访谈、审讯问询等数据安全性要求较高的文字记录场景推出的便携一体式智能语音专业设备，应用语音识别、方言识别、声纹识别等AI技术，提供话者分离、离线识别、字幕投屏、“即插即用”的语音转文稿服务，满足政法、媒体、医疗、教育、金融、交通等行业的语音转写需求，提高工作效率。,,,1196,0,信息技术,,174980158103103,6,99,42,,0,1749804604000
1,[],科技创新,"[""科技创新""]",苏州市人工智能行业协会,JSPTZJ202506133287,1749803499702,AI追踪双目语音摄像头,0,1749803382000,,8,99,思必驰AI追踪双目语音摄像头C60是一款集AI追踪模式、AI会议助理、AI实时字幕和AI语音转写于一体的双目视频会议摄像头，C60适用于大/中型会议室、培训室等会议空间，可满足会议讨论场景、发言场景、演讲场景、白板书写场景等不同会议需求。通过AI语音和图像的多模态应用，为用户提供更为清晰、准确、有效的实时视频服务。参数配置：声源跟踪/演讲者跟踪/白板跟踪/AI自动对焦/预设位；8单元MEMS单元，8米检测；1080P12倍光学变焦，16倍数字变焦；接入方式：支持USB蓝牙Dongle接入,,,1191,0,信息技术,,174980158103103,6,99,42,,0,1749804603000
1,[],医疗健康,"[""医疗健康""]",苏州市人工智能行业协会,JSPTZJ202506134153,1749803499876,医疗端康复柔性外骨骼机器人,0,1749803383000,,8,99,远也科技第一款助力踝关节运动功能康复的轻量级可穿戴医疗机器人-瑞领Relink。该设备为脑卒中、脊髓损伤、帕金森、脑性瘫痪、周围神经损伤等下肢运动功能障碍患者提供评估与个性化康复训练。肌肉外甲重量仅3公斤、1分钟内可完成穿戴、智能分析并预测动作意图、精准助力肌肉，帮助患者实现“主动训练”。从而减少代偿步态，强化神经对肌肉的控制，提升训练质量，缩短康复时间。肌肉外甲的轻量可穿戴机器人技术让使用者可以不受医院场景、条件限制。同时，软件系统提供大量的运动训练数据，帮助医生和治疗师更好的监测患者的康复情况，提供更好的评估和诊疗方案。,,,1192,0,医疗健康,,174980158103103,6,99,42,,0,1749804603000
1,[],医疗健康,"[""医疗健康""]",苏州市人工智能行业协会,JSPTZJ202506137914,1749803500062,居家端康复柔性外骨骼机器人,0,1749803383000,,8,4,瑞行Rego是远也科技第一款助力踝关节运动功能康复的居家端柔性外骨骼机器人。该设备为脑卒中、脊髓损伤、帕金森、脑性瘫痪、周围神经损伤等下肢运动功能障碍患者在居家场景使用时提供个性化主动康复训练。主动训练有助于改善神经可塑性，从而是用户在居家情况下仍可以进行康复训练，提供运动功能，延缓功能衰退。Rego使用方便快捷，无需事先调节调节步行参数，设备会自动学习适应患者的步态，在行走过程中提供个性化助力。,,,1193,0,医疗健康,,174980158103103,6,99,42,,0,1749804603000
1,[],科技创新,"[""科技创新""]",苏州市人工智能行业协会,JSPTZJ202506137106,1749803500249,企业级会议AI麦克风音箱,0,1749803383000,,8,99,思必驰企业级会议麦克风音箱，12单元全向MEMS 麦阵，360°全方位拾音；5米有效拾音半径，单台可覆盖 10 人左右的会议场景，最远支持8米拾音半径；深度降噪，回声消除，人声增强，全双工通话；高保真音质，2个8W扬声器；最多5台有线级联；语音转写，会议助手；USB免驱直连；多端软件兼容。支持多台级联，可根据会议规模调整方案，满足大、中、小型会议室需求。尺寸：250mm*119mm*39mm；净重：600g左右颜色：雅致灰,,,1194,0,信息技术,,174980158103103,6,99,42,,0,1749804603000
1,[],科技创新,"[""科技创新""]",苏州市人工智能行业协会,JSPTZJ202506138618,1749803498230,4G柔彩AI办公本,0,1749803381000,,8,99,思必驰4G柔彩AI办公本作为一款创新的智能办公设备，适用于会议场景、移动办公场景、学习培训场景等，通过对市场需求的深入洞察和技术实力的集中体现，以其卓越的AI笔记功能成为“真AI”代表作。功能如下：1、手写笔记：Wacom电磁膜+电磁笔(无需充电)，4096级压感，手写自然流畅。2、语音转写：最高98%转写识别率，支持17种方言和9种外语识别，行业术语无障碍；四麦阵列，精准拾音(最远可达8米收音)，360度无死角，深度降噪。3、会议记录、要点挖掘、待办管理：全局AI能力集成，高效办公辅助；重点内容以及待办事项提取，高效日程管理。４、扫描转录：搭载扫描摄像头，纸质文档也可生成电子档，基于定制版CS扫描全能王的OCR识别功能，能够快速准确地识别印刷或手写文字。5、智能检索：输入关键词(笔记标题、笔记内容、文件名)，快速查找笔记。6、AI助手：在笔记记录过程中，有任何不理解的专业术语，都可以划词搜索，利用AI助手获得即时解答。7、云端存储：文件多端同步，快速互传，文件长久保存。,,,1189,0,信息技术,,174980158103103,6,99,42,,0,1749804602000
1,[],工业制造,"[""工业制造""]",苏州市人工智能行业协会,JSPTZJ202506131228,1749803497627,Lean-ControlTower：零赛云智慧运营控制塔,0,1749803380000,,8,99,苏州峰之鼎研发出品的工厂智能运营及控制体系。 助力战略分解、根因分析和异常穿透，确保管理可透明、绩效可预测、知识可挖掘、问题可闭环，实现持续精益优化改善。同时产品综合了可视化、快速协同、知识管理、根因分析等产品设计和技术优势，为制造型企业打造的一体化解决方案。,,,1186,0,工业制造,,174980158103103,6,99,42,,0,1749804601000
1,[],工业制造,"[""工业制造""]",苏州市人工智能行业协会,JSPTZJ202506138332,1749803497821,Leanfusion：更懂工业的数据融合应用数字中台,0,1749803381000,,8,99,苏州峰之鼎研发出品的高度内聚、松耦合的数据融合工具，帮助企业定义中台能力，选用适用的工具，高效完成数据的统一采集、处理、存储、计算和分析。它将数据与业务紧密结合，转化为企业核心资产，降低数据建设成本，提高数据治理效率，打通部门和事业群之间的壁垒，提升组织灵活性。从而降低数据建设成本，提高数据治理效率，并打通了部门、事业群间的壁垒，使组织灵敏性得到质的提升。,,,1187,0,工业制造,,174980158103103,6,99,42,,0,1749804601000
1,[],城市治理,"[""城市治理""]",苏州市人工智能行业协会,JSPTZJ202506139120,1749803496142,Skysys Lantern 光伏清扫机器人,0,1749803379000,,8,99,SkysysLantern是星逻智能最新研发的光伏面板清洁机器人，利用星逻自研的吸附技术，机器人可在光伏面板上快速清扫的同时完成最大45°倾角面板间越障，通过“搭乘”无人机的方式，清洁机器人可在光伏面板之间任意漫游，有效减少人力运输及清洁成本，最大程度保证作业安全。,,,1178,0,城市治理,,174980158103103,6,4,42,,0,1749804599000
1,[],科技创新,"[""科技创新""]",苏州市人工智能行业协会,JSPTZJ202506134283,1749803496338,英语口语训练AI应用服务,0,1749803379000,,8,99,由清睿智能提供：本产品是基于基础服务、数据存储、人工智能运算等服务器机上， 搭建的面向学校教学各方面需求的智能化教学功能平台。包括老师的教学管理和作业智能批改、学生的各项语言能力训练，和管理者的大数据报告。可以说中国的每一个学校都需要这样的智能化教学平台。智能互动训练能够有效解决外语教学中的听说和发音纠正难题、高效词汇学习难题、人工作文批改难题等问题，能够有效提升学习效果和成绩。校内应用场景包括以下几个方面：1、课堂教学让教师充分利用各种超越课堂时空的信息，以提高课堂教学各个环节有效性的课堂教学实践。通过信息技术与学科课程的整合，逐渐实现教学内容的呈现方式、学生的学习方式、教师的教学方式和师生互动方式的变革。改变了课堂教学内容的静态性、孤立性。 1.1 作业和训练成果展示-学生生成性资源平台支持教师查看学生的作业完成情况，能够作为教师课前备课阶段掌握学生学习进度材料，也能够作为课堂教学的重要环节--学生完成的各项目作业通过作业分析后结果整体在课堂上展示，实时对学生进行评价和鼓励。1.2 课堂领读等课堂教学资源平台支持根据学生和教师的需要匹配不同版本的教材内容，教师能够在课堂上选择让智能教练带领学生跟读课文，可以是全文领读或者针对重点句型单句领读。支持教师提前扣词，选择重点单词在学生跟读时进行隐藏，在领读完成后逐一或者全部呈现。能够最大程度的方便教师的课堂教学，方便学生的课堂学习。其他课堂资源包括单词学习资源、听力训练、各种视频学习资源等内容。1.3 课堂展示学生榜单等过程性激励资源平台支持教师对每周训练、勤学等排名前三的学生在榜单上公式，以便教师、同学留言、鼓励。平台还能记录历史的老师的各种奖励信息。1.4 景化教学内容生成平台支持学生在一些特定场景下，对物体进行拍摄，系统能够自动对图片内容进行识别并用英语文字描述，同时自动生成示范朗读的声音，对学生朗读进行评价。即支持对各种场景下的学习内容的生成能力。2、考试测评 平台支持学校自行组织学生进行听说考试，在考试过程中，学生不需要连接网络。监考机支持云端获取试卷并进行分发；考试结束后，离线打分，会当场打分并导出成绩；离线打分版支持云端的智能打分系统进行打分，离线模考能够支持在监考机收发试卷并汇总，考务系统支持上传成绩到学校的学习空间，在云中打分和公布成绩并生成报告。完全可以满足教师组织学生进行日常英语口语测试，通过以测促学，促进学校的日常英语教学。3、教学活动 平台作为学校英语教学的信息化平台，支持各类训练（听、说、读、写、单词记忆、语言运用）各类训练的布置和查阅；各种考试包括：听说考试自动评价。成为学校的作业平台，测试与评价平台，信息化课堂平台，活动和比赛平台，学习管理平台，教学内容制作平台，资源共建共享平台，数据分析平台，区域大数据考、研平台，互动协作学习环境，家校互通平台，师生微视频展示平台，电影视频语言运用环境。4、智能互动作业训练 平台支持教师给学生布置各种类型听说训练作业，学生完成后，系统可以自动记录学生的各项训练任务完成信息，并进行统计，形成学生整学期的综合评估报告；布置作业过程也支持PC端和移动端，支持学生随时完成听说训练作业，也支持教师随时查阅学生作业的完成情况。此外还包括词汇训练，阅读和写作训练、影视配音等各种形式的作业。,,,1179,0,信息技术,,174980158103103,6,4,42,,0,1749804599000
1,[],医疗健康,"[""医疗健康""]",智慧芽信息科技(苏州)有限公司,JSPTZJ202506137279,1749803494921,智慧芽垂直领域大模型,0,1749803378000,,8,99,目前，智慧芽已成功训练专利大模型和生物医药大模型，并积极更多垂直领域，正在训练面向材料、通信等领域的大模型，上述大模型合称“智慧芽垂直领域大模型”。其中，专利大模型通过中国专利代理师资格考试的水平，生物医药大模型达到了通过中国执业药师职业资格考试、美国注册药剂师考试（NAPLEX）的水平。在MMLU、C-Eval，Patent-Bench等综合测评结果显示，智慧芽垂直领域大模型在问答、总结、写作、翻译、分类等方面能力整体优于商业通用大模型。在训练数据方面，得益于智慧芽十余年积累的海量高质量科技创新数据，智慧芽垂直领域大模型的预训练数据达到了千亿级token的规模，包含了十余年积累和深加工的全球170个受理局的超过1.8亿专利、超过1.6亿篇论文、超过2100万则新闻、超过8.6亿个生物序列、超过2.5亿个化学结构、超过4万种靶点、超过8万种药物数据等。另外，在智慧芽垂直领域独特的数据配方构成上，还加入了7000余本专业书籍、丰富的行业常识等内容。在AI算法方面，智慧芽围绕数据、算法训练、测试、强化学习构筑了“四位一体”的训练平台。算法上，采用增强式预训练的策略，基于专利和医药领域超40位专家反馈及其2万多条对比数据的强化学习，配合RAG技术，加强大模型理解能力，减少幻觉，对齐人类意图，将大模型精度提升至80%。在应用场景方面，智慧芽面向知识产权、研发创新、生物医药和科创金融等领域的数据产品和服务拥有百万级的专业用户，与其业务流程深度整合。,,,1171,0,医疗健康,,173760001935784,6,99,42,,0,1749804597000
1,[],科技创新,"[""科技创新""]",江苏博云科技股份有限公司,JSPTZJ202506137515,1749803494559,AIOS,0,1749803377000,,8,99,AIOS是博云专为AI应用推出的企业级一站式先进算力管理平台，屏蔽底层异构算力差异，面向大规模分布式计算，计算、网络、存储、调度等基础能力全面增强，实现AI应用开发、训练、推理的全生命周期覆盖，为AI应用提供稳定、高效、极简的底层支撑能力，为开发者提供高效开发训练工具，为企业提升算力资源利用率实现降本增效。博云AIOS的价值体现在：1、覆盖深度学习业务全流程，加快模型从研发到上线速度。2、快速部署训练环境并启动训练任务，提高研发效率3、支持数据集统一管理，提升数据标注效率4、支持多种建模方式，方便算法工程师快速构建复杂模型5、训练过程可视化，掌握训练进度及质量6、动态分配 GPU 资源，充分利用资源，提高资源利用率7、全面的集群监控管理，实时掌握 CPU/GPU 资源使用情况及运行状态技术优势（1）支持大模型全生命周期管理，支持模型从数据准备、算法开发、模型训练、在线推理的全过程管理。支持数据本地化管理并对接私有存储系统；支持数据协同标注；支持超参自动调整等可以显著提升算法工程师的效率。（2）全面兼容英伟达GPU；支持国产GPU算力；统一GPU监控。（3）环境快速就绪，分钟级搭建开发环境（4）轻松调试，支持多种在线IDE（5）开箱即用，快速构建AI模型，简单高效（6）大规模弹性能力，小规模起步，轻松扩展至海量（7）海量并发，已验证10000+核并行计算能力（8）GPU池化，支持多种使用方式，包括独占、切分和复用；（9）轻松上手，贴合使用习惯、过程可视化管理（10）利用率高，灵活的资源分配和释放（11）高效运维，完善的监控、日志和审计能力,,,1169,0,信息技术,,174980165850295,6,99,42,,0,1749804596000
1,[],科技创新,"[""科技创新""]",智慧芽信息科技(苏州)有限公司,JSPTZJ202506136406,1749803494750,智慧芽AI助手“芽仔”,0,1749803377000,,8,99,“芽仔”是专注于研发创新与知识产权领域的AI助手，帮助用户轻松实现专业内容生成、精准检索与推荐、总结分析、多语言翻译、互动对话等，提升创新效率。“芽仔”致力于把用户从琐碎的、高重复性的工作中解放出来，并重构研发情报挖掘、技术方案探索、研发成果保护等研发创新环节，大幅提升研发效率。目前，“芽仔”已在智慧芽研发情报库、专利数据库、新药情报库、生物序列数据库等产品上线，同时，以“芽仔”为代表的智慧芽大模型应用产品可与现有工作流无缝集成，提供真正契合客户的研发创新与知识产权工作场景的AI体验。,,,1170,0,信息技术,,173760001935784,6,99,42,,0,1749804596000
1,[],金融服务,"[""金融服务""]",亿景智联（苏州）科技有限公司,JSPTZJ202506137318,1749803493640,商场医院配套信息,0,1749803376000,,8,4,千里目商场信息覆盖全国6000+商场数据，具备精准搜索、通过地图快速定位、对比分析等功能，支持查看全国商场位置分布、不同城市商场数量、商场开业时间、商场面积、经营年限、商场类型、商场入驻品牌等详细数据,,,1164,0,金融服务,,174980162965551,6,4,42,,0,1749804595000
1,[],交通运输,"[""交通运输""]",先导（苏州）数字产业投资有限公司,JSPTZJ202506135012,1749803494196,智能驾驶路侧感知数据集,0,1749803377000,,8,1,智能驾驶路侧感知数据产品以路侧真实数据为基础，经过挖掘与分析，可用于自动驾驶行业仿真场景库开发、仿真测试认证及训练、自动驾驶算法迭代升级等，助力多领域企业快速发展。,,,1167,0,交通物流,,174980165505740,6,99,42,,0,1749804595000
1,[],金融服务,"[""金融服务""]",亿景智联（苏州）科技有限公司,JSPTZJ202506132159,1749803493102,商场写字楼配套信息,0,1749803376000,,8,4,千里目商场信息覆盖全国6000+商场数据，具备精准搜索、通过地图快速定位、对比分析等功能，支持查看全国商场位置分布、不同城市商场数量、商场开业时间、商场面积、经营年限、商场类型、商场入驻品牌等详细数据,,,1161,0,金融服务,,174980162965551,6,4,42,,0,1749804594000
1,[],金融服务,"[""金融服务""]",亿景智联（苏州）科技有限公司,JSPTZJ202506132191,1749803493281,商场商业配套信息,0,1749803376000,,8,4,千里目商场信息覆盖全国6000+商场数据，具备精准搜索、通过地图快速定位、对比分析等功能，支持查看全国商场位置分布、不同城市商场数量、商场开业时间、商场面积、经营年限、商场类型、商场入驻品牌等详细数据,,,1162,0,金融服务,,174980162965551,6,4,42,,0,1749804594000
1,[],金融服务,"[""金融服务""]",亿景智联（苏州）科技有限公司,JSPTZJ202506135467,1749803493459,商场学校配套信息,0,1749803376000,,8,4,千里目商场信息覆盖全国6000+商场数据，具备精准搜索、通过地图快速定位、对比分析等功能，支持查看全国商场位置分布、不同城市商场数量、商场开业时间、商场面积、经营年限、商场类型、商场入驻品牌等详细数据,,,1163,0,金融服务,,174980162965551,6,4,42,,0,1749804594000
1,[],金融服务,"[""金融服务""]",亿景智联（苏州）科技有限公司,JSPTZJ202506137153,1749803492567,商圈客群特征分析,0,1749803375000,,8,4,千里目商圈信息覆盖全国1.5万+商圈数据，具备精准搜索、通过地图快速定位、对比分析等功能，支持查看全国商圈位置分布、不同城市商圈数量、商圈占地面积、商圈级别、商圈等级、入驻商圈商场和品牌数量、商圈配套和业态、商圈客群特征等详细数据,,,1158,0,金融服务,,174980162965551,6,4,42,,0,1749804593000
1,[],金融服务,"[""金融服务""]",亿景智联（苏州）科技有限公司,JSPTZJ202506135255,1749803492752,商场基础信息,0,1749803375000,,8,4,千里目商场信息覆盖全国6000+商场数据，具备精准搜索、通过地图快速定位、对比分析等功能，支持查看全国商场位置分布、不同城市商场数量、商场开业时间、商场面积、经营年限、商场类型、商场入驻品牌等详细数据,,,1159,0,金融服务,,174980162965551,6,4,42,,0,1749804593000
1,[],金融服务,"[""金融服务""]",亿景智联（苏州）科技有限公司,JSPTZJ202506134007,1749803492925,商场小区配套信息,0,1749803376000,,8,4,千里目商场信息覆盖全国6000+商场数据，具备精准搜索、通过地图快速定位、对比分析等功能，支持查看全国商场位置分布、不同城市商场数量、商场开业时间、商场面积、经营年限、商场类型、商场入驻品牌等详细数据,,,1160,0,金融服务,,174980162965551,6,4,42,,0,1749804593000
1,[],金融服务,"[""金融服务""]",亿景智联（苏州）科技有限公司,JSPTZJ202506133732,1749803492042,商圈交通配套信息,0,1749803375000,,8,4,千里目商圈信息覆盖全国1.5万+商圈数据，具备精准搜索、通过地图快速定位、对比分析等功能，支持查看全国商圈位置分布、不同城市商圈数量、商圈占地面积、商圈级别、商圈等级、入驻商圈商场和品牌数量、商圈配套和业态、商圈客群特征等详细数据,,,1155,0,金融服务,,174980162965551,6,4,42,,0,1749804592000
1,[],金融服务,"[""金融服务""]",亿景智联（苏州）科技有限公司,JSPTZJ202506137953,1749803492221,位置交通配套信息,0,1749803375000,,8,4,千里目位置信息覆盖全国1.5亿+POI地理位置画像，支持精准搜索、自定义查询、可达域查询等多种方式快速查看任意区域相关数据，包含区域配套、人口规模、住宅小区、写字楼、商场、商超、便利店、学校、医院、公司企业、交通、客群特征、商业业态等详细数据,,,1156,0,金融服务,,174980162965551,6,4,42,,0,1749804592000
1,[],金融服务,"[""金融服务""]",亿景智联（苏州）科技有限公司,JSPTZJ202506135007,1749803492400,商圈业态分布,0,1749803375000,,8,4,千里目商圈信息覆盖全国1.5万+商圈数据，具备精准搜索、通过地图快速定位、对比分析等功能，支持查看全国商圈位置分布、不同城市商圈数量、商圈占地面积、商圈级别、商圈等级、入驻商圈商场和品牌数量、商圈配套和业态、商圈客群特征等详细数据,,,1157,0,金融服务,,174980162965551,6,4,42,,0,1749804592000
1,[],金融服务,"[""金融服务""]",亿景智联（苏州）科技有限公司,JSPTZJ202506137713,1749803491301,商圈写字楼配套信息,0,1749803374000,,8,4,千里目商圈信息覆盖全国1.5万+商圈数据，具备精准搜索、通过地图快速定位、对比分析等功能，支持查看全国商圈位置分布、不同城市商圈数量、商圈占地面积、商圈级别、商圈等级、入驻商圈商场和品牌数量、商圈配套和业态、商圈客群特征等详细数据,,,1151,0,金融服务,,174980162965551,6,4,42,,0,1749804591000
1,[],金融服务,"[""金融服务""]",亿景智联（苏州）科技有限公司,JSPTZJ202506134470,1749803491486,商圈商业配套信息,0,1749803374000,,8,4,千里目商圈信息覆盖全国1.5万+商圈数据，具备精准搜索、通过地图快速定位、对比分析等功能，支持查看全国商圈位置分布、不同城市商圈数量、商圈占地面积、商圈级别、商圈等级、入驻商圈商场和品牌数量、商圈配套和业态、商圈客群特征等详细数据,,,1152,0,金融服务,,174980162965551,6,4,42,,0,1749804591000
1,[],金融服务,"[""金融服务""]",亿景智联（苏州）科技有限公司,JSPTZJ202506132196,1749803491663,商圈学校配套信息,0,1749803374000,,8,4,千里目商圈信息覆盖全国1.5万+商圈数据，具备精准搜索、通过地图快速定位、对比分析等功能，支持查看全国商圈位置分布、不同城市商圈数量、商圈占地面积、商圈级别、商圈等级、入驻商圈商场和品牌数量、商圈配套和业态、商圈客群特征等详细数据,,,1153,0,金融服务,,174980162965551,6,4,42,,0,1749804591000
1,[],金融服务,"[""金融服务""]",亿景智联（苏州）科技有限公司,JSPTZJ202506132729,1749803491847,商圈医院配套信息,0,1749803375000,,8,4,千里目商圈信息覆盖全国1.5万+商圈数据，具备精准搜索、通过地图快速定位、对比分析等功能，支持查看全国商圈位置分布、不同城市商圈数量、商圈占地面积、商圈级别、商圈等级、入驻商圈商场和品牌数量、商圈配套和业态、商圈客群特征等详细数据,,,1154,0,金融服务,,174980162965551,6,4,42,,0,1749804591000
1,[],金融服务,"[""金融服务""]",亿景智联（苏州）科技有限公司,JSPTZJ202506134514,1749803490738,位置业态分布,0,1749803373000,,8,4,千里目位置信息覆盖全国1.5亿+POI地理位置画像，支持精准搜索、自定义查询、可达域查询等多种方式快速查看任意区域相关数据，包含区域配套、人口规模、住宅小区、写字楼、商场、商超、便利店、学校、医院、公司企业、交通、客群特征、商业业态等详细数据,,,1148,0,金融服务,,174980162965551,6,4,42,,0,1749804590000
1,[],金融服务,"[""金融服务""]",亿景智联（苏州）科技有限公司,JSPTZJ202506132173,1749803490935,位置客群特征分析,0,1749803374000,,8,4,千里目位置信息覆盖全国1.5亿+POI地理位置画像，支持精准搜索、自定义查询、可达域查询等多种方式快速查看任意区域相关数据，包含区域配套、人口规模、住宅小区、写字楼、商场、商超、便利店、学校、医院、公司企业、交通、客群特征、商业业态等详细数据,,,1149,0,金融服务,,174980162965551,6,4,42,,0,1749804590000
1,[],金融服务,"[""金融服务""]",亿景智联（苏州）科技有限公司,JSPTZJ202506133292,1749803491118,商圈小区配套信息,0,1749803374000,,8,4,千里目商圈信息覆盖全国1.5万+商圈数据，具备精准搜索、通过地图快速定位、对比分析等功能，支持查看全国商圈位置分布、不同城市商圈数量、商圈占地面积、商圈级别、商圈等级、入驻商圈商场和品牌数量、商圈配套和业态、商圈客群特征等详细数据,,,1150,0,金融服务,,174980162965551,6,4,42,,0,1749804590000
1,[],金融服务,"[""金融服务""]",亿景智联（苏州）科技有限公司,JSPTZJ202506136666,1749803490206,位置商业配套信息,0,1749803373000,,8,4,千里目位置信息覆盖全国1.5亿+POI地理位置画像，支持精准搜索、自定义查询、可达域查询等多种方式快速查看任意区域相关数据，包含区域配套、人口规模、住宅小区、写字楼、商场、商超、便利店、学校、医院、公司企业、交通、客群特征、商业业态等详细数据,,,1145,0,金融服务,,174980162965551,6,4,42,,0,1749804589000
1,[],金融服务,"[""金融服务""]",亿景智联（苏州）科技有限公司,JSPTZJ202506134386,1749803490380,位置学校配套信息,0,1749803373000,,8,4,千里目位置信息覆盖全国1.5亿+POI地理位置画像，支持精准搜索、自定义查询、可达域查询等多种方式快速查看任意区域相关数据，包含区域配套、人口规模、住宅小区、写字楼、商场、商超、便利店、学校、医院、公司企业、交通、客群特征、商业业态等详细数据,,,1146,0,金融服务,,174980162965551,6,4,42,,0,1749804589000
1,[],金融服务,"[""金融服务""]",亿景智联（苏州）科技有限公司,JSPTZJ202506133165,1749803490556,位置医院配套信息,0,1749803373000,,8,4,千里目位置信息覆盖全国1.5亿+POI地理位置画像，支持精准搜索、自定义查询、可达域查询等多种方式快速查看任意区域相关数据，包含区域配套、人口规模、住宅小区、写字楼、商场、商超、便利店、学校、医院、公司企业、交通、客群特征、商业业态等详细数据,,,1147,0,金融服务,,174980162965551,6,4,42,,0,1749804589000
1,[],金融服务,"[""金融服务""]",亿景智联（苏州）科技有限公司,JSPTZJ202506139832,1749803489488,商圈基础信息,0,1749803372000,,8,4,千里目商圈信息覆盖全国1.5万+商圈数据，具备精准搜索、通过地图快速定位、对比分析等功能，支持查看全国商圈位置分布、不同城市商圈数量、商圈占地面积、商圈级别、商圈等级、入驻商圈商场和品牌数量、商圈配套和业态、商圈客群特征等详细数据,,,1141,0,金融服务,,174980162965551,6,4,42,,0,1749804588000
1,[],金融服务,"[""金融服务""]",亿景智联（苏州）科技有限公司,JSPTZJ202506134912,1749803489657,位置基础信息,0,1749803372000,,8,4,千里目位置信息覆盖全国1.5亿+POI地理位置画像，支持精准搜索、自定义查询、可达域查询等多种方式快速查看任意区域相关数据，包含区域配套、人口规模、住宅小区、写字楼、商场、商超、便利店、学校、医院、公司企业、交通、客群特征、商业业态等详细数据,,,1142,0,金融服务,,174980162965551,6,4,42,,0,1749804588000
1,[],金融服务,"[""金融服务""]",亿景智联（苏州）科技有限公司,JSPTZJ202506133022,1749803489838,位置小区配套信息,0,1749803373000,,8,4,千里目位置信息覆盖全国1.5亿+POI地理位置画像，支持精准搜索、自定义查询、可达域查询等多种方式快速查看任意区域相关数据，包含区域配套、人口规模、住宅小区、写字楼、商场、商超、便利店、学校、医院、公司企业、交通、客群特征、商业业态等详细数据,,,1143,0,金融服务,,174980162965551,6,4,42,,0,1749804588000
1,[],金融服务,"[""金融服务""]",亿景智联（苏州）科技有限公司,JSPTZJ202506137610,1749803490024,位置写字楼配套信息,0,1749803373000,,8,4,千里目位置信息覆盖全国1.5亿+POI地理位置画像，支持精准搜索、自定义查询、可达域查询等多种方式快速查看任意区域相关数据，包含区域配套、人口规模、住宅小区、写字楼、商场、商超、便利店、学校、医院、公司企业、交通、客群特征、商业业态等详细数据,,,1144,0,金融服务,,174980162965551,6,4,42,,0,1749804588000
1,[],金融服务,"[""金融服务""]",亿景智联（苏州）科技有限公司,JSPTZJ202506136482,1749803488966,门店交通配套信息,0,1749803372000,,8,4,千里目门店信息覆盖全国800万+门店数据，具备精准搜索、通过地图快速定位、对比分析等功能，支持查看门店的周边客群画像、聚客类型、周边配套、周边业态等详细数据,,,1138,0,金融服务,,174980162965551,6,4,42,,0,1749804587000
