apiAccessPermissions,apiApplicationScenarios,apiBuyPermissions,apiUpdateRequency,auditOpinion,auditStatus,buyCount,code,collCount,collectTime,commentNum,commodityAttribute,commodityType,companyName,cplb,createTime,createTime_begin,createTime_end,dataAcquisition,dataArea,dataClassification,dataFormat,dataIndustry,dataIntroduce,dataPermission,dataPrice,dataSector,dataSource,dataStartTime,dataType,dataUrl,dateEndTime,deleted,deliveryMethod,downCount,effectiveDes,finishTime,freeCount,homeUrl,id,industryName,industryType,isDeleted,isFace,jfxt,keys,logoUrl,longTime,name,notes,pageUrl,periodValidity,productCommitment,productReviewReports,productStatus,publishType,replaceTime,sectorName,supplierIntroduce,tenantId,updateBy,updateTime,version,viewCount
,,,,通过,1,0,,0,2025-01-01 16:39:16,,1,2,合肥易联语数科技有限公司,,2025-07-02 17:02:15,,,,all,2,,1471431600979853314,,,,1452570235813085186,,2000-01-01,4,,2024-12-31,0,,0,,,,,1940335197717913602,其他,,0,1,数据集,,http://www.bigdatadex.com.cn/oss/bdup.prod/authentication/1689301334454_易联logo.png,,多语种音频标注,"产品的特点及优势：提供高质量的音频标注服务，支持多种语言，涵盖音频内容和字幕的精准对齐。数据标注准确，适用于语音识别、机器翻译等AI模型的训练。 
产品的目标客户群体：AI语音技术公司、翻译服务提供商、影视字幕制作团队、学术研究机构等。 
产品所解决的问题或为用户带来的预期收益：帮助用户快速获取标注好的音频数据，提升语音识别和翻译模型的训练效率，降低人工标注成本。 
",,,,,0,,,人工智能,,,admin,2026-01-25 00:14:14,214,212
,,,,通过,1,0,,0,2025-05-01 17:03:24,,1,2,合肥易联语数科技有限公司,,2025-07-02 17:15:43,,,,all,2,,1471431600979853314,,,,1452570235813085186,,2000-01-01,5,,2025-05-01,0,,0,,,,,1940338586090594306,其他,,0,1,数据集,,http://www.bigdatadex.com.cn/oss/bdup.prod/authentication/1689301334454_易联logo.png,,中文视频理解,"产品的特点及优势：专注于中文视频内容的理解与分析，提供视频问答（QA）标注数据，适用于训练视频内容理解模型。数据覆盖多样化的场景和主题。 
产品的目标客户群体：视频平台、AI内容审核公司、智能客服开发者、教育科技企业等。 
产品所解决的问题或为用户带来的预期收益：助力企业构建更智能的视频分析系统，提升视频内容的检索、推荐和问答能力，优化用户体验。 
",,,,,0,,,人工智能,,,admin,2026-01-25 00:14:14,215,213
,,,,通过,1,0,,0,2025-06-01 17:16:51,,1,2,合肥易联语数科技有限公司,,2025-07-02 17:17:50,,,,all,2,,1471431600979853314,,,,1452570235813085186,,2000-01-01,0,,2025-06-01,0,,0,,,,,1940339115814412289,其他,,0,1,数据集,,http://www.bigdatadex.com.cn/oss/bdup.prod/authentication/1689301334454_易联logo.png,,多语种篇章对齐语料,"产品的特点及优势：提供多语言（如中英、中日等）的篇章级对齐语料，涵盖技术文档、新闻、小说等多种文本类型，数据质量高，对齐精准。 
产品的目标客户群体：机器翻译研发团队、语言学习平台、跨国企业文档处理部门、NLP研究人员等。 
产品所解决的问题或为用户带来的预期收益：为机器翻译和跨语言信息检索提供高质量训练数据，提升翻译模型的准确性和泛化能力。
",,,,,0,,,人工智能,,,admin,2026-01-25 00:14:13,214,212
,,,,通过,1,0,,0,2025-07-02 17:19:14,,1,2,合肥易联语数科技有限公司,,2025-07-02 17:20:06,,,,all,2,,1471431600979853314,,,,1452570235813085186,,2000-01-01,1,,2025-06-01,0,,0,,,,,1940339688915722242,其他,,0,1,数据集,,http://www.bigdatadex.com.cn/oss/bdup.prod/authentication/1689301334454_易联logo.png,,多语种场景图文数据,"产品的特点及优势：覆盖全球多个国家和地区的场景化图片数据，包含多种语言的环境文字（如路牌、广告牌等），适合OCR和图像理解任务。 
产品的目标客户群体：OCR技术公司、地图服务提供商、自动驾驶研发团队、跨境电商平台等。 
产品所解决的问题或为用户带来的预期收益：帮助用户训练更鲁棒的OCR模型，提升多语言场景下的文字识别准确率，支持全球化业务拓展。 
",,,,,0,,,人工智能,,,admin,2026-01-25 00:14:13,222,220
,,,,通过,1,0,,0,2025-06-01 17:21:20,,1,2,合肥易联语数科技有限公司,,2025-07-02 17:21:50,,,,all,2,,1471431600979853314,,,,1452570235813085186,,2000-01-01,,,2025-06-01,0,,0,,,,,1940340123487559682,其他,,0,1,数据集,,http://www.bigdatadex.com.cn/oss/bdup.prod/authentication/1689301334454_易联logo.png,,多语种文档图文数据,"产品的特点及优势：包含多种语言的文档图片（如PDF、扫描件等），涵盖印刷体和手写体文字，数据多样性强，适用于OCR模型训练。 
产品的目标客户群体：金融、法律、医疗等行业的文档数字化服务商，AI初创公司，政府档案管理部门等。 
产品所解决的问题或为用户带来的预期收益：加速文档数字化进程，提高OCR模型在多语言文档中的识别效果，减少人工录入成本。 
",,,,,0,,,人工智能,,,admin,2026-01-25 00:14:13,215,213
,,,,通过,1,0,,0,2025-06-01 17:22:59,,1,2,合肥易联语数科技有限公司,,2025-07-02 17:23:20,,,,all,2,,1471431600979853314,,,,1452570235813085186,,2000-01-01,1,,2025-06-01,0,,0,,,,,1940340501989941249,其他,,0,1,数据集,,http://www.bigdatadex.com.cn/oss/bdup.prod/authentication/1689301334454_易联logo.png,,多语种菜单图文数据,"产品的特点及优势：专注于餐饮行业的多语言菜单图片数据，包含各国菜品的名称、价格等信息，针对外卖和点餐场景优化，数据实用性强。 
产品的目标客户群体：餐饮POS系统开发商、外卖平台、智能点餐机器人公司、跨国连锁餐厅等。 
产品所解决的问题或为用户带来的预期收益：助力餐饮行业实现菜单自动化识别，提升点餐效率，优化多语言菜单的数字化管理。
",,,,,0,,,人工智能,,,admin,2026-01-25 00:14:12,220,218
,,,,通过,1,0,,0,2025-07-04 12:04:56,,1,6,中检集团天帷网络安全技术（合肥）有限公司,,2025-07-22 12:05:54,,,,all,2,,1452570030065696770,,,,"1452570235813085186,1452570279287046145,1452570323880886273,1452570368210485250,1452570435235463169,1452570512343547905,1452570554785710082,1483744340954181633,1805070415657787393",,,,,,0,,0,,,,http://www.bigdatadex.com.cn/oss/bdup.prod/commodity/1753157137353_密评.jpg,1947508376085295106,软件信息服务,,0,1,数据安全服务,,http://www.bigdatadex.com.cn/oss/bdup.prod/authentication/1752820113177_中检天帷logo.png,,商用密码应用安全性评估服务,"1、服务概述 为了规范商用密码的应用和管理，国家出台了一系列法律法规，如《密码法》《商用密码管理条例》等。同时信息安全问题日益凸显，对商用密码的应用进行安全性评估，成为提升信息安全水平、保障信息资产安全的重要手段。 中检天帷商用密码应用安全性评估服务，是指按照《密码法》、GB/T39786，对网络与信息系统使用商用密码技术、产品和服务的合规性、正确性、有效性进行检测分析和评估验证的活动，包括方案评估、系统评估两种。
 2、服务内容 ①方案评估:适用于新建、改建信息系统。交付物为《<信息系统密码应用方案>商用密码应用安全性评估报告》。 ②系统评估:适用于处于系统运行各个阶段的信息系统。交付物为《信息系统商用密码应用安全性评估报告》《信息系统商用密码应用安全性评估改进建议》。 ③差距分析:适用于新建、改建信息系统。交付物为《信息系统密码应用差距分析报告》。
3、服务价值 1)符合性评价 客观、全面、准确地评价各系统密码应用的合规性、正确性和有效性，度量其与密码应用需求的符合性。 2)全面的分析 找出系统密码应用现状与相应等级密码保护要求之间的差距，并分析其密码应用的薄弱环节及面临的安全风险，提供科学的评估报告。 3)整体的规划 梳理、提炼系统密码应用需求;结合系统实际需求，提出完善、实用、操作性强的整改建议。 4)安全水平提升 通过商用密码应用安全性评估活动，普及宣贯密码应用政策及标准，提高系统管理人员的密码防护意识、密码应用技术和管理水平，推动密码应用工作开展，落实密码安全合规要求，提升系统整体安全水平。",,,,,0,,,"交通运输,人工智能,企业服务,医疗健康,城市管理,教育科研,物联网,空天信息,金融服务",,,admin,2026-01-25 00:14:12,191,189
,,,,通过,1,0,,0,2025-07-22 14:08:59,,1,6,中检集团天帷网络安全技术（合肥）有限公司,,2025-07-22 14:09:06,,,,all,2,,1452570030065696770,,,,"1452570235813085186,1452570279287046145,1452570323880886273,1452570368210485250,1452570435235463169,1452570512343547905,1452570554785710082,1483744340954181633,1805070415657787393",,,,,,0,,0,,,,http://www.bigdatadex.com.cn/oss/bdup.prod/commodity/1753164542862_数据安全.jpg,1947539376932745218,软件信息服务,,0,1,数据安全服务,,http://www.bigdatadex.com.cn/oss/bdup.prod/authentication/1752820113177_中检天帷logo.png,,数据安全服务,1、服务介绍 中检天帷数据安全服务包括数据安全风险评估服务、数据出境安全评估服务、数据分类分级服务、个人信息安全影响评估、数据集检验检测服务等。 2、目标客户群体 教育(高校)、医疗(三甲医院)、企业(涉及跨境业务的企业，中等规模国企，以及是工信部门监管的行业，如原材料、装备、电子信息制造、软件和信息技术等制造业)、政府(社保局、医保局等委办局)、关键信息基础设施运营者、处理敏感数据涉及出境的机构(金融机构、医疗机构、教育机构等)、向境外提供重要数据的处理者等。,,,,,0,,,"交通运输,人工智能,企业服务,医疗健康,城市管理,教育科研,物联网,空天信息,金融服务",,,admin,2026-01-25 00:14:11,191,189
,,,,通过,1,0,,0,2025-07-22 14:11:44,,1,6,中检集团天帷网络安全技术（合肥）有限公司,,2025-07-22 14:11:31,,,,all,2,,1452570030065696770,,,,"1452570235813085186,1452570279287046145,1452570323880886273,1452570368210485250,1452570435235463169,1452570512343547905,1452570554785710082,1483744340954181633,1805070415657787393",,,,,,0,,0,,,,http://www.bigdatadex.com.cn/oss/bdup.prod/commodity/1753164683674_安全服务.jpg,1947539985387843585,软件信息服务,,0,1,数据安全服务,,http://www.bigdatadex.com.cn/oss/bdup.prod/authentication/1752820113177_中检天帷logo.png,,网络安全服务,1、服务内容 中检天唯网络安全合规治理服务包括网络安全等级保护测评服务、商用密码应用安全性评估服务、软件测试服务、APP安全检测服务、漏洞扫描服务、渗透测试服务、安全运维服务、重保支持服务、信息安全风险评估服务、管理体系咨询服务、威胁情报服务、网络安全培训服务以及网络安全行业解决方案等。 2、目标客户群体 政府、企业、金融、教育、医疗等全行业覆盖。,,,,,0,,,"交通运输,人工智能,企业服务,医疗健康,城市管理,教育科研,物联网,空天信息,金融服务",,,admin,2026-01-25 00:14:11,193,191
,,,,通过,1,0,,0,2025-07-22 14:14:40,,1,6,中检集团天帷网络安全技术（合肥）有限公司,,2025-07-22 14:14:52,,,,all,2,,1452570030065696770,,,,"1452570235813085186,1452570279287046145,1452570323880886273,1452570368210485250,1452570435235463169,1452570512343547905,1452570554785710082,1483744340954181633,1805070415657787393",,,,,,0,,0,,,,http://www.bigdatadex.com.cn/oss/bdup.prod/commodity/1753164887325_数据出境安全评估工具.jpg,1947540829516689410,软件信息服务,,0,1,数据安全工具,,http://www.bigdatadex.com.cn/oss/bdup.prod/authentication/1752820113177_中检天帷logo.png,,数据出境安全评估 工具,"1、产品概述 中检天帷自主研发的数据出境评估工具是为了满足企业在数据出境管理方面的合规性，风险管理和效率提升的需求，帮助企业更好地管理和控制数据跨境流动的合规性和风险。 数据出境安全评估工具主要用于帮助企业或组织评估和管理数据跨境流动的合规性和风险。帮助用户自动化生成符合法规要求的数据出境评估报告，包括数据出境目的、方式、数据类型和接收方等信息，以便企业合规地进行数据跨境流动。
2、功能特性 1)场景规划 根据公司业务的数据特征和数据价值，识别和梳理个人信息/重要数据出境活动内容，制定专属出境活动场景规划。2)风险可视化,可视化是将风,险数据通过图表、图形等形式呈现出来，以帮助用户更直观地理解和分析风险情况。通过数据可视化，用户可以快速发现数据中的规律、趋势和异常，从而更好地做出决策和采取行动。 3)风险评估与整改 数据安全风,险与能力评估，协助企业根据数据出境活动展开实际调研结果判定，并输出安全评估报告与整改建议。4)自动化报告生成 报告生成工具能够自动化生成数据出境安全评估的报告，无需人工干预，节省时间和人力成本。工具提供多模块报告导出供用户选择，用户可以根据需要自定义报告导出内容。
3、应用场景 1)测评单位检査 可使用数据出境安全评估工具产品，对需要提供安全评估的重点单位或风险较高单位的网络出口实施检查，及时发现风险，及时提出整改意见。 2)重点单位常态化自査自处理 对于有境外数据流转业务或可能有敏感教据外流风,险的企事业单位，可通过数据出境安全评估工具实现日常的常态化自查自处理。在满足自身常态化查检预防的同时，还可以达到对监管部门的检查进行预查预检效果，提升自身的数据出境安全能力。",,,,,0,,,"交通运输,人工智能,企业服务,医疗健康,城市管理,教育科研,物联网,空天信息,金融服务",,,admin,2026-01-25 00:14:11,193,191
,,,,通过,1,0,,0,2025-07-22 14:24:24,,1,6,中检集团天帷网络安全技术（合肥）有限公司,,2025-07-22 14:25:43,,,,all,2,,1452570030065696770,,,,"1452570235813085186,1452570279287046145,1452570323880886273,1452570368210485250,1452570435235463169,1452570512343547905,1452570554785710082,1483744340954181633,1805070415657787393",,,,,,0,,0,,,,http://www.bigdatadex.com.cn/oss/bdup.prod/commodity/1753165540420_蜗牛问答.jpg,1947543561073946625,软件信息服务,,0,1,数据安全工具,,http://www.bigdatadex.com.cn/oss/bdup.prod/authentication/1752820113177_中检天帷logo.png,,蜗牛问答,"1、产品概述 中检天帷自主研发的网络安全学习平台蜗牛问答，旨在通过收集信息安全相关的新闻、事件法律法规、标准等，配合专家在线视频和智能题库，帮助相关单位信息化相关人员全面掌握信息安全知识提高信息安全意识，对于行业人员学习和培训有较高的实用价值。网络安全学习平台蜗牛问答，共划分为三个端，五个平台，包括1个系统管理后台。四个学习平台分别为在线学习平台网页版，Androidl版，i0S版，小程序。平台服务内容非常丰富，13领域56分项22153题目及解析，1000余小时课程、3000余实战场景。目前可以根据知识点集去识别你的薄弱环节，方便快速提升学习效果。另外可以根据学校或单位的个性化需求提供定制化服务，目前省内多所高校已经应用。
2、功能特性1)资讯, 首页呈现最新资讯，包括时事、事件、最新法律法规、相关条款解读等。 2)课堂 菜单默认展示全部培训课程，用户可点击上方的学习方向切换到对应专栏，选择列表课程后，点击“课程标题""进入课程详情页学习。 3)题库 用户进入题库后，可根据题库主题选择指定练习题，支持查看用户的刷题数、刷题时长、正确率、收藏的题目和错题集等。 4)在线考试所有课程内容章节均设置配套习题，根据需求可设计为“考点练习""“模拟练习”“""真题练习""“在线考试”，其中在线考试根据实际需求定制设计试卷、题型、分值等。 5)学习报告 点击“学习报告”，可査看本人总体学习情况，包括预测分、视频学习时长、刷题量、刷题时间、易错章节TOP5及评语，点击“更多”，可查看除易错章节TOP5外的其他章节信息。 6)学习/结业证明 根据既定学习目标，如考试合格、学时达成等，人员满足条件后即可自动生成并下载相关证书。证书内容与模板可根据需求走制设计开发。
3、应用场景 1)高校人才培养 平台可以帮助高校师生进行针对性的学习、提升和管理，学习资源丰富，可以为师生提供全面的知识支持，能够提升学生专项能力，促进就业。2)单位人员技能提升 平台通过收集信息安全相关的新闻、事件、法律法规、标准等，配合专家在线视频和智能题库，帮助单位信息化相关人员全面掌握信息安全知识，提高信息安全意识，对于行业人员学习和培训有较高的实用价值。",,,,,0,,,"交通运输,人工智能,企业服务,医疗健康,城市管理,教育科研,物联网,空天信息,金融服务",,,admin,2026-01-25 00:14:10,191,189
,,,,通过,1,0,,0,2025-07-22 14:28:47,,1,6,中检集团天帷网络安全技术（合肥）有限公司,,2025-07-22 14:28:26,,,,all,2,,1452570030065696770,,,,"1452570235813085186,1452570279287046145,1452570323880886273,1452570368210485250,1452570435235463169,1452570512343547905,1452570554785710082,1483744340954181633,1805070415657787393",,,,,,0,,0,,,,http://www.bigdatadex.com.cn/oss/bdup.prod/commodity/1753165703122_DMS数字化管理系统.jpg,1947544245705994241,软件信息服务,,0,1,数据安全工具,,http://www.bigdatadex.com.cn/oss/bdup.prod/authentication/1752820113177_中检天帷logo.png,,DMS数字化管理系统,"1、产品功能 中检天帷自主研发了集业务视角和管理视角所需的数字化管理系统，实现客户管理、销售管理、合同管理、项目管理、技术研发、财务绩效、知识库、资质管理、人员管理、日常办公及投诉反馈等内部业务流程数据打通，助力实现组织高效管理运行和企业数字化转型。
2、产品目标客户群体 各类大中小企业、央国企、检验检测机构等。",,,,,0,,,"交通运输,人工智能,企业服务,医疗健康,城市管理,教育科研,物联网,空天信息,金融服务",,,admin,2026-01-25 00:14:10,196,194
,,,,通过,1,0,,0,2025-07-22 14:30:49,,1,6,中检集团天帷网络安全技术（合肥）有限公司,,2025-07-22 14:30:50,,,,all,2,,1452570030065696770,,,,"1452570235813085186,1452570279287046145,1452570323880886273,1452570368210485250,1452570435235463169,1452570512343547905,1452570554785710082,1483744340954181633,1805070415657787393",,,,,,0,,0,,,,http://www.bigdatadex.com.cn/oss/bdup.prod/commodity/1753165842670_测评报告质量管理系统.jpg,1947544848171626497,软件信息服务,,0,1,数据安全工具,,http://www.bigdatadex.com.cn/oss/bdup.prod/authentication/1752820113177_中检天帷logo.png,,测评报告质量管理系统,"1、产品概述 报告质量管理系统结合了语义分析、网络安全垂直大模型等人工智能技术，通过垂直领域丰富规则进行精准检测与匹配，识别红线问题、结果记录问题、验证测试问题、安全问题、测评结论问题、报告规范问题等一系列影响报告真实性与结论的问题。选择指定审核标准后直接导入测评报告，点击一键分析，系统自动分析其存在问题。不用任何操作，问题按照类型展示，直观查看问题。同时报告质量管理系统的数据模型训练达到了亿级数据级别，错别字训练则达到了百亿级数据级别，与传统检査方式相比，具有显著优势。大幅提高了检查速度和准确性从人工审核3-5小时降低到10分钟，同时审核质量稳定，审核人员技术门槛大幅降低且审核公正性强。
 2、功能特性 1)报告管理功能 选择标准体系，可单独可批量上传本地文件中的测评报告，解析成功后显示在项目列表当中，对需要审核的测评项目报告进行分析、管理。 2)基于深度学习的图像、文字识别功能 349.6万数据模型训练，基于深度学习的行业专有文档信息识别,用于分析测评报告中的红线问题、错别字问题，对测评结果进行智能识别和问题分析。 3)质量分析功能 通过垂直领域丰富规则进行精准检测与匹配、识别报告规范问题、前后一致性、条款适用性、高风险判例等一系列影响推告真实性与结论的问题。4)报告内容展示功能 导入测评报告后，支持按照报告格式将报告内容展示在工具内方便进行内容回溯和检查。5)风险数据分析 支持展示八大规则类型问题总览情况和测评单位报告数情况支持展示各个类型问题的数量及占比情况，可视化报告质量分析结果，6)态势感知大屏 报告质量管理系统配套态势感知大屏，从区域、行业、单位层面对安全态势的整体监测与关注，能够直观的展示安全态势趋势，包括威胁情况、资产、漏扫渗透情况等。通过大屏展示能够快速了解整体测评情况分析和趋势预测，帮助用户从海量数据中挖掘高价值信息，帮助用户快速定位各系统安全问题。
3、应用场景1)监管单位使用实时:监管机构可以“实时”""监督检査测评机构报告质量; 公正:通过统一的标准，对不同机构不同报告审核; 高效:10分钟1份报告，高效节约人力成本。2)测评机构使用 高质:平台审核，规避低级错误;降本:节约鷙乳蕥琺唱人员人力成本;合规:降低监管合规压力，保证长远稳定运行。",,,,,0,,,"交通运输,人工智能,企业服务,医疗健康,城市管理,教育科研,物联网,空天信息,金融服务",,,admin,2026-01-25 00:14:10,191,189
,,,,通过,1,0,,0,2025-07-22 14:33:36,,1,6,中检集团天帷网络安全技术（合肥）有限公司,,2025-07-22 14:33:44,,,,all,2,,1452570030065696770,,,,"1452570235813085186,1452570279287046145,1452570323880886273,1452570368210485250,1452570435235463169,1452570512343547905,1452570554785710082,1483744340954181633,1805070415657787393",,,,,,0,,0,,,,http://www.bigdatadex.com.cn/oss/bdup.prod/commodity/1753166016002_网络安全等级保护等保管家.jpg,1947545576411852801,软件信息服务,,0,1,数据安全工具,,http://www.bigdatadex.com.cn/oss/bdup.prod/authentication/1752820113177_中检天帷logo.png,,网络安全等级保护等保管家,"1、产品概述 为提升网络安全等级保护测评的效率和质量，中检天帷采用计算机视觉、生成式人工智能、知识图谱、语义理解、数据挖掘等技术，自主研发网络安全等保管家，实现等保测评自动化、数字化、智能化，提升测评效率150%以上，质量可靠率达到98%以上。等保管家依据相应国家标准，建立完善的合规指标体系，同时可帮助运营单位对信息系统进行安全合规自查以及可帮助安全监管机构组织安全检查工作。该系统为用户提供了一个一体化的人工智能测评平台，简化了繁琐的工作流程，大大提高了工作效率。
 2、功能特性 1)自动化测评 信息以基线扫描为基础，采用人工智能技术深度绑定等级测评要求，实现网络安全设备、服务器、数据库和管理体系等自动化测评。工具内置有参数识别规则500+，结果记录生成规则950+，.益持在线扫描和离线导入两种检测模式，智能、高效、准确。 2)智能风险分析 传统的风险分析耗时长易出错，等保管家实现了风险分析自动化。当完成结果记录上传后，一键自动进行识别分析，自动识别率达到100%，风险分析花费时间减少了80%。对比传统人工式，极大的减少人为操作的失误并提高工作效率和准确率。 3)基本信息自动填充 支持信息提取并自动填充功能，通过目标检测、OCR字符识别、语义分析等深度学习技术，实现信息自动化提取与填充功能。在质量和效率方面，将基础信息的准确度由90%提高至100%，基础信息编写时长由原来120秒缩短为2秒。
3、应用场录1)测评机构开展等级测评工作 等级保护测评师可通过该工具对项目基础信息以及对现场的核查情况进行收集，系统对测评结果进行风险分析和评估，分析完之后会出具一份完整的等级测评报告，此报告会包含一系列专业化的测评结果以及整改建议等。 2)系统运营单位进行安全自查工作 平台依据相应国家标准，建立完善的合规指标体系，可帮助运营单位对信息系统进行安全合规自查工作，对安全风险进行全面而深度的识别和分析，分析完成之后会出县对应的报告，3)安全监管机构组织安全检育工作 可帮助网络安全监管机构以量化评分的方式对被检育单位进行网络安全检查。",,,,,0,,,"交通运输,人工智能,企业服务,医疗健康,城市管理,教育科研,物联网,空天信息,金融服务",,,admin,2026-01-25 00:14:09,192,189
,,,,通过,1,0,,0,2025-07-22 14:37:17,,1,6,中检集团天帷网络安全技术（合肥）有限公司,,2025-07-22 14:37:47,,,,all,2,,1452570030065696770,,,,"1452570235813085186,1452570279287046145,1452570323880886273,1452570368210485250,1452570435235463169,1452570512343547905,1452570554785710082,1483744340954181633,1805070415657787393",,,,,,0,,0,,,,http://www.bigdatadex.com.cn/oss/bdup.prod/commodity/1753166262802_网络安全合规治理平台.jpg,1947546598156890114,软件信息服务,,0,1,数据安全工具,,http://www.bigdatadex.com.cn/oss/bdup.prod/authentication/1752820113177_中检天帷logo.png,,网络安全合规治理平台,"1、产品概述 中检天帷网络安全合规治理平台采用机器学习、区块链、联邦学习、知识图谱等技术，聚焦”扩展安全服务功能、提升安全运营能力、培育安全服务生态”三大核心目标，通过构建数据资产管理工具、网络安全攻防靶场及演练平台、等保测评管家与助手、定级备案工具、专家库管理工具、蜗牛智慧学习平台、安全运维工县及网络安全数智分析中心等，不断完善网络安全合规治理、风险评估，数智服务的融合体系。
2、功能模块 1)网络安全等级保护态势平台 对区域或行业整体安全现状的合理评估，提供全面的数据支撑实现安全态势可视化决策能力。为各单位进行监管、检查或指导工作提供依据，方便各单位握网络安全建设中存在的问题、脆弱性等。 2)资产管理平台 帮助政企单位进行合规基线维护，把检测变成监测。实现对网络安全全资产管理，首创将人员、管理体系、日常巡检、基线维持等纳入资产管理范畴，同时将资产管理颗粒度扩展到组件、API接口等，实现资产的精细化管理、威胁管理等，最终实现风险的闭环管理，提升网络安全保障能力。愦媼岖込蝦验网络安全等级保护等保管家 自研的自动化评估工具实现等保测评自动化、数字化、智能化。一台服务器人工测大概30分钟，工具测只需3分钟，质量可靠率达到98%以上。核心功能涵盖操作系统自动化测评、数据胄鍘绣自动化测评、网络设备自动化测评、安全设备自动化测评、管理体系自动化测评、智能风险分析、报告自动生成等。 4)报告质量管理系统 选择标准体系，一键导入报告，对需要审核的测评项目报告进行分析、管理。报告质量管理系统解决传统人工审核存在耗时长、标准不统一、问题遗留等常见问题。5)智能定级助手 平台根据等保行业标准，并结合测评专家多年实战经验，帮助网络运营者对信息系统进行智能走级，定级准确率99%以上。内置单位用户、专家用户和监管用户，进一步提高定级准确性、专业性、权威性。 6)攻防演练平台 满足各类实网攻防活动使用，动态展示各参赛队伍攻击成果、目标，后台裁判可实时验证成果真实性并进行判分，汇总展示赛事排名和各参演单位的安全薄弱点。可提供一站式服务方案。7)攻防靶场 提供安全可控的环境用于CTF类技能竞赛，用于模拟真实的网络攻击和防御场景，竟赛题目可根据实际需求进行定制化，适合各类单位和人员组织网络安全技能大赛和日常训练。8)密评管家 可以对项目基础信息的采集以及对现场的核查情况给出整体测评结果，并对测评结果进行风险分析和评估，分析完之后会出具一份完整的密码测评结论报告。该软件为密码测评师提供了一个一体化的人工智能测评平台，简化了繁琐的工作流程，提局了工作效率。9)数据出境安全评估工具 一款专注于数据处理者在数据出境过程中安全评估和报告管理的工具。提供了风险值判定功能，可以根据评估要点和标准，自动计算出数据出境的风险值。用户可以根据风险值的变化趋势进行风险预警和监控，及时调整安全策略，制走相应的风险管理计划，提高数据出境的安全性和可靠性。 10)资产扫描系统 一款综合性资产管理工具，旨在通过高效、智能的方式帮助组织全面掌控其网络资产的安全状况。该平台集成了常用命令配置、历史命令查询、XML文件导入、执行结果导出、资产探测历史查看以及扫描配置(含定时任务管理)等核心功能，为用户提供了一个全方位、一体化的资产探测与管理解决方案。 11)合规治理工具箱 支持自动化巡检、数据资产自动识别分类、安全风险检测、风险评估及合规检查与报告生成等。通过可视化报告和智能修复建议，企业可快速定位并修复合规偏差，提升运维效率。此外，工具箱支持自定义基线配置，灵活适配不同监管场景，确保企业始终符合安全基线要求。 12)蜗牛问答 通过收集网络数据安全相关的新闻、事件、法律法规、标准等，配合专家在线视频和智能题库，帮助相关单位信息化相关人员全面掌握网络数据安全知识，提高安全意识和技能。蜗牛问答学习平台，共划分为三个端、五个平台，包括1个系统管理后台、网页版、Android版、i0S版、小程序。 
3、应用场录 1)合规检测与监测 网络安全等级保护等保管家、密评管家、报告质量管理系统、合规治理工具箱等工具，利用人工智能、机器学习等技术，对网络中的合规状况、安全威胁等进行实时监测和检测，并支持智能风险分析、报告自动生成等。2)网络数据安全风险评估 平台不仅关注当前的网络安全威胁，还致力于持续的风险评估和监测。在网络数据安全多种场景下，可以通过定期的风险评估，识别潜在的安全风险，并及时制定和更新应对策略。 3)安全运营与监管 资产管理平台、攻防演练平台、攻防靶场、蜗牛问答等数智化工具，利用数字化运营和管理手段，提升和保障国家机关、企事业单位网络系统运行的安全性和业务连续性。",,,,,0,,,"交通运输,人工智能,企业服务,医疗健康,城市管理,教育科研,物联网,空天信息,金融服务",,,admin,2026-01-25 00:14:09,194,192
